Package Name                                                                                           | Version          | ID  | Bundle Name
javafx.beans.binding                                                                                   | 0.0.0            | 0   | org.apache.felix.framework
javafx.beans.property.adapter                                                                          | 0.0.0            | 0   | org.apache.felix.framework
javafx.beans.property                                                                                  | 0.0.0            | 0   | org.apache.felix.framework
javafx.beans.value                                                                                     | 0.0.0            | 0   | org.apache.felix.framework
javafx.beans                                                                                           | 0.0.0            | 0   | org.apache.felix.framework
javafx.collections.transformation                                                                      | 0.0.0            | 0   | org.apache.felix.framework
javafx.collections                                                                                     | 0.0.0            | 0   | org.apache.felix.framework
javafx.concurrent                                                                                      | 0.0.0            | 0   | org.apache.felix.framework
javafx.css                                                                                             | 0.0.0            | 0   | org.apache.felix.framework
javafx.embed.swing                                                                                     | 0.0.0            | 0   | org.apache.felix.framework
javafx.embed.swt                                                                                       | 0.0.0            | 0   | org.apache.felix.framework
javafx.event                                                                                           | 0.0.0            | 0   | org.apache.felix.framework
javafx.fxml                                                                                            | 0.0.0            | 0   | org.apache.felix.framework
javafx.geometry                                                                                        | 0.0.0            | 0   | org.apache.felix.framework
javafx.print                                                                                           | 0.0.0            | 0   | org.apache.felix.framework
javafx.scene.canvas                                                                                    | 0.0.0            | 0   | org.apache.felix.framework
javafx.scene.chart                                                                                     | 0.0.0            | 0   | org.apache.felix.framework
javafx.scene.control.cell                                                                              | 0.0.0            | 0   | org.apache.felix.framework
javafx.scene.control                                                                                   | 0.0.0            | 0   | org.apache.felix.framework
javafx.scene.effect                                                                                    | 0.0.0            | 0   | org.apache.felix.framework
javafx.scene.image                                                                                     | 0.0.0            | 0   | org.apache.felix.framework
javafx.scene.input                                                                                     | 0.0.0            | 0   | org.apache.felix.framework
javafx.scene.layout                                                                                    | 0.0.0            | 0   | org.apache.felix.framework
javafx.scene.media                                                                                     | 0.0.0            | 0   | org.apache.felix.framework
javafx.scene.paint                                                                                     | 0.0.0            | 0   | org.apache.felix.framework
javafx.scene.shape                                                                                     | 0.0.0            | 0   | org.apache.felix.framework
javafx.scene.text                                                                                      | 0.0.0            | 0   | org.apache.felix.framework
javafx.scene.transform                                                                                 | 0.0.0            | 0   | org.apache.felix.framework
javafx.scene.web                                                                                       | 0.0.0            | 0   | org.apache.felix.framework
javafx.scene                                                                                           | 0.0.0            | 0   | org.apache.felix.framework
javafx.stage                                                                                           | 0.0.0            | 0   | org.apache.felix.framework
javafx.util.converter                                                                                  | 0.0.0            | 0   | org.apache.felix.framework
javafx.util                                                                                            | 0.0.0            | 0   | org.apache.felix.framework
javassist.bytecode.analysis                                                                            | 3.18.1.GA        | 142 | javassist
javassist.bytecode.annotation                                                                          | 3.18.1.GA        | 142 | javassist
javassist.bytecode.stackmap                                                                            | 3.18.1.GA        | 142 | javassist
javassist.bytecode                                                                                     | 3.18.1.GA        | 142 | javassist
javassist.compiler.ast                                                                                 | 3.18.1.GA        | 142 | javassist
javassist.compiler                                                                                     | 3.18.1.GA        | 142 | javassist
javassist.convert                                                                                      | 3.18.1.GA        | 142 | javassist
javassist.expr                                                                                         | 3.18.1.GA        | 142 | javassist
javassist.runtime                                                                                      | 3.18.1.GA        | 142 | javassist
javassist.scopedpool                                                                                   | 3.18.1.GA        | 142 | javassist
javassist.tools.reflect                                                                                | 3.18.1.GA        | 142 | javassist
javassist.tools.rmi                                                                                    | 3.18.1.GA        | 142 | javassist
javassist.tools.web                                                                                    | 3.18.1.GA        | 142 | javassist
javassist.tools                                                                                        | 3.18.1.GA        | 142 | javassist
javassist.util.proxy                                                                                   | 3.18.1.GA        | 142 | javassist
javassist.util                                                                                         | 3.18.1.GA        | 142 | javassist
javassist                                                                                              | 3.18.1.GA        | 142 | javassist
javax.accessibility                                                                                    | 0.0.0            | 0   | org.apache.felix.framework
javax.activation                                                                                       | 1.1.0            | 0   | org.apache.felix.framework
javax.activation                                                                                       | 1.1.0            | 113 | org.apache.servicemix.specs.activation-api-1.1
javax.activation                                                                                       | 1.1.1            | 53  | com.springsource.javax.activation
javax.activity                                                                                         | 0.0.0            | 0   | org.apache.felix.framework
javax.annotation.processing                                                                            | 1.6.0            | 0   | org.apache.felix.framework
javax.annotation.security                                                                              | 1.1.0            | 117 | org.apache.geronimo.specs.geronimo-annotation_1.1_spec
javax.annotation.security                                                                              | 1.2.0            | 140 | javax.annotation-api
javax.annotation.sql                                                                                   | 1.1.0            | 117 | org.apache.geronimo.specs.geronimo-annotation_1.1_spec
javax.annotation.sql                                                                                   | 1.2.0            | 140 | javax.annotation-api
javax.annotation                                                                                       | 1.0.0            | 0   | org.apache.felix.framework
javax.annotation                                                                                       | 1.1.0            | 117 | org.apache.geronimo.specs.geronimo-annotation_1.1_spec
javax.annotation                                                                                       | 1.2.0            | 140 | javax.annotation-api
javax.crypto.interfaces                                                                                | 0.0.0            | 0   | org.apache.felix.framework
javax.crypto.spec                                                                                      | 0.0.0            | 0   | org.apache.felix.framework
javax.crypto                                                                                           | 0.0.0            | 0   | org.apache.felix.framework
javax.help.event                                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
javax.help.plaf.basic.images                                                                           | 3.6.0            | 47  | org.cytoscape.third-party
javax.help.plaf.basic                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
javax.help.plaf                                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
javax.help.resources                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
javax.help.search                                                                                      | 3.6.0            | 47  | org.cytoscape.third-party
javax.help.tagext                                                                                      | 3.6.0            | 47  | org.cytoscape.third-party
javax.help                                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
javax.imageio.event                                                                                    | 0.0.0            | 0   | org.apache.felix.framework
javax.imageio.metadata                                                                                 | 0.0.0            | 0   | org.apache.felix.framework
javax.imageio.plugins.bmp                                                                              | 0.0.0            | 0   | org.apache.felix.framework
javax.imageio.plugins.jpeg                                                                             | 0.0.0            | 0   | org.apache.felix.framework
javax.imageio.spi                                                                                      | 0.0.0            | 0   | org.apache.felix.framework
javax.imageio.stream                                                                                   | 0.0.0            | 0   | org.apache.felix.framework
javax.imageio                                                                                          | 0.0.0            | 0   | org.apache.felix.framework
javax.inject                                                                                           | 1.0.0            | 148 | org.glassfish.hk2.external.javax.inject
javax.jws.soap                                                                                         | 0.0.0            | 0   | org.apache.felix.framework
javax.jws                                                                                              | 0.0.0            | 0   | org.apache.felix.framework
javax.lang.model.element                                                                               | 0.0.0            | 0   | org.apache.felix.framework
javax.lang.model.type                                                                                  | 0.0.0            | 0   | org.apache.felix.framework
javax.lang.model.util                                                                                  | 0.0.0            | 0   | org.apache.felix.framework
javax.lang.model                                                                                       | 0.0.0            | 0   | org.apache.felix.framework
javax.mail.event                                                                                       | 1.4.0            | 115 | javax.mail
javax.mail.internet                                                                                    | 1.4.0            | 115 | javax.mail
javax.mail.search                                                                                      | 1.4.0            | 115 | javax.mail
javax.mail.util                                                                                        | 1.4.0            | 115 | javax.mail
javax.mail                                                                                             | 1.4.0            | 115 | javax.mail
javax.management.loading                                                                               | 0.0.0            | 0   | org.apache.felix.framework
javax.management.modelmbean                                                                            | 0.0.0            | 0   | org.apache.felix.framework
javax.management.monitor                                                                               | 0.0.0            | 0   | org.apache.felix.framework
javax.management.openmbean                                                                             | 0.0.0            | 0   | org.apache.felix.framework
javax.management.relation                                                                              | 0.0.0            | 0   | org.apache.felix.framework
javax.management.remote.rmi                                                                            | 0.0.0            | 0   | org.apache.felix.framework
javax.management.remote                                                                                | 0.0.0            | 0   | org.apache.felix.framework
javax.management.timer                                                                                 | 0.0.0            | 0   | org.apache.felix.framework
javax.management                                                                                       | 0.0.0            | 0   | org.apache.felix.framework
javax.naming.directory                                                                                 | 0.0.0            | 0   | org.apache.felix.framework
javax.naming.event                                                                                     | 0.0.0            | 0   | org.apache.felix.framework
javax.naming.ldap                                                                                      | 0.0.0            | 0   | org.apache.felix.framework
javax.naming.spi                                                                                       | 0.0.0            | 0   | org.apache.felix.framework
javax.naming                                                                                           | 0.0.0            | 0   | org.apache.felix.framework
javax.net.ssl                                                                                          | 0.0.0            | 0   | org.apache.felix.framework
javax.net                                                                                              | 0.0.0            | 0   | org.apache.felix.framework
javax.print.attribute.standard                                                                         | 0.0.0            | 0   | org.apache.felix.framework
javax.print.attribute                                                                                  | 0.0.0            | 0   | org.apache.felix.framework
javax.print.event                                                                                      | 0.0.0            | 0   | org.apache.felix.framework
javax.print                                                                                            | 0.0.0            | 0   | org.apache.felix.framework
javax.rmi.CORBA                                                                                        | 0.0.0            | 0   | org.apache.felix.framework
javax.rmi.ssl                                                                                          | 0.0.0            | 0   | org.apache.felix.framework
javax.rmi                                                                                              | 0.0.0            | 0   | org.apache.felix.framework
javax.script                                                                                           | 0.0.0            | 0   | org.apache.felix.framework
javax.security.auth.callback                                                                           | 0.0.0            | 0   | org.apache.felix.framework
javax.security.auth.kerberos                                                                           | 0.0.0            | 0   | org.apache.felix.framework
javax.security.auth.login                                                                              | 0.0.0            | 0   | org.apache.felix.framework
javax.security.auth.message.callback                                                                   | 1.0.0            | 118 | org.apache.geronimo.specs.geronimo-jaspic_1.0_spec
javax.security.auth.message.config                                                                     | 1.0.0            | 118 | org.apache.geronimo.specs.geronimo-jaspic_1.0_spec
javax.security.auth.message.module                                                                     | 1.0.0            | 118 | org.apache.geronimo.specs.geronimo-jaspic_1.0_spec
javax.security.auth.message                                                                            | 1.0.0            | 118 | org.apache.geronimo.specs.geronimo-jaspic_1.0_spec
javax.security.auth.spi                                                                                | 0.0.0            | 0   | org.apache.felix.framework
javax.security.auth.x500                                                                               | 0.0.0            | 0   | org.apache.felix.framework
javax.security.auth                                                                                    | 0.0.0            | 0   | org.apache.felix.framework
javax.security.cert                                                                                    | 0.0.0            | 0   | org.apache.felix.framework
javax.security.sasl                                                                                    | 0.0.0            | 0   | org.apache.felix.framework
javax.servlet.annotation                                                                               | 2.6.0            | 114 | org.apache.geronimo.specs.geronimo-servlet_3.0_spec
javax.servlet.annotation                                                                               | 3.0.0            | 114 | org.apache.geronimo.specs.geronimo-servlet_3.0_spec
javax.servlet.descriptor                                                                               | 2.6.0            | 114 | org.apache.geronimo.specs.geronimo-servlet_3.0_spec
javax.servlet.descriptor                                                                               | 3.0.0            | 114 | org.apache.geronimo.specs.geronimo-servlet_3.0_spec
javax.servlet.http                                                                                     | 2.6.0            | 114 | org.apache.geronimo.specs.geronimo-servlet_3.0_spec
javax.servlet.http                                                                                     | 3.0.0            | 114 | org.apache.geronimo.specs.geronimo-servlet_3.0_spec
javax.servlet.resources                                                                                | 2.6.0            | 114 | org.apache.geronimo.specs.geronimo-servlet_3.0_spec
javax.servlet.resources                                                                                | 3.0.0            | 114 | org.apache.geronimo.specs.geronimo-servlet_3.0_spec
javax.servlet                                                                                          | 2.6.0            | 114 | org.apache.geronimo.specs.geronimo-servlet_3.0_spec
javax.servlet                                                                                          | 3.0.0            | 114 | org.apache.geronimo.specs.geronimo-servlet_3.0_spec
javax.sound.midi.spi                                                                                   | 0.0.0            | 0   | org.apache.felix.framework
javax.sound.midi                                                                                       | 0.0.0            | 0   | org.apache.felix.framework
javax.sound.sampled.spi                                                                                | 0.0.0            | 0   | org.apache.felix.framework
javax.sound.sampled                                                                                    | 0.0.0            | 0   | org.apache.felix.framework
javax.sql.rowset.serial                                                                                | 0.0.0            | 0   | org.apache.felix.framework
javax.sql.rowset.spi                                                                                   | 0.0.0            | 0   | org.apache.felix.framework
javax.sql.rowset                                                                                       | 0.0.0            | 0   | org.apache.felix.framework
javax.sql                                                                                              | 0.0.0            | 0   | org.apache.felix.framework
javax.swing.border                                                                                     | 0.0.0            | 0   | org.apache.felix.framework
javax.swing.colorchooser                                                                               | 0.0.0            | 0   | org.apache.felix.framework
javax.swing.event                                                                                      | 0.0.0            | 0   | org.apache.felix.framework
javax.swing.filechooser                                                                                | 0.0.0            | 0   | org.apache.felix.framework
javax.swing.plaf.basic                                                                                 | 0.0.0            | 0   | org.apache.felix.framework
javax.swing.plaf.metal                                                                                 | 0.0.0            | 0   | org.apache.felix.framework
javax.swing.plaf.multi                                                                                 | 0.0.0            | 0   | org.apache.felix.framework
javax.swing.plaf.synth                                                                                 | 0.0.0            | 0   | org.apache.felix.framework
javax.swing.plaf                                                                                       | 0.0.0            | 0   | org.apache.felix.framework
javax.swing.table                                                                                      | 0.0.0            | 0   | org.apache.felix.framework
javax.swing.text.html.parser                                                                           | 0.0.0            | 0   | org.apache.felix.framework
javax.swing.text.html                                                                                  | 0.0.0            | 0   | org.apache.felix.framework
javax.swing.text.rtf                                                                                   | 0.0.0            | 0   | org.apache.felix.framework
javax.swing.text                                                                                       | 0.0.0            | 0   | org.apache.felix.framework
javax.swing.tree                                                                                       | 0.0.0            | 0   | org.apache.felix.framework
javax.swing.undo                                                                                       | 0.0.0            | 0   | org.apache.felix.framework
javax.swing                                                                                            | 0.0.0            | 0   | org.apache.felix.framework
javax.tools                                                                                            | 0.0.0            | 0   | org.apache.felix.framework
javax.transaction.xa                                                                                   | 0.0.0            | 0   | org.apache.felix.framework
javax.transaction.xa                                                                                   | 1.1.0            | 116 | org.apache.geronimo.specs.geronimo-jta_1.1_spec
javax.transaction                                                                                      | 0.0.0            | 0   | org.apache.felix.framework
javax.transaction                                                                                      | 1.1.0            | 116 | org.apache.geronimo.specs.geronimo-jta_1.1_spec
javax.validation.bootstrap                                                                             | 1.1.0.Final      | 141 | javax.validation.api
javax.validation.constraints                                                                           | 1.1.0.Final      | 141 | javax.validation.api
javax.validation.constraintvalidation                                                                  | 1.1.0.Final      | 141 | javax.validation.api
javax.validation.executable                                                                            | 1.1.0.Final      | 141 | javax.validation.api
javax.validation.groups                                                                                | 1.1.0.Final      | 141 | javax.validation.api
javax.validation.metadata                                                                              | 1.1.0.Final      | 141 | javax.validation.api
javax.validation.spi                                                                                   | 1.1.0.Final      | 141 | javax.validation.api
javax.validation                                                                                       | 1.1.0.Final      | 141 | javax.validation.api
javax.ws.rs.client                                                                                     | 2.0.0            | 55  | javax.ws.rs-api
javax.ws.rs.container                                                                                  | 2.0.0            | 55  | javax.ws.rs-api
javax.ws.rs.core                                                                                       | 2.0.0            | 55  | javax.ws.rs-api
javax.ws.rs.ext                                                                                        | 2.0.0            | 55  | javax.ws.rs-api
javax.ws.rs                                                                                            | 2.0.0            | 55  | javax.ws.rs-api
javax.xml.bind.annotation.adapters                                                                     | 2.1.0            | 51  | org.apache.servicemix.specs.jaxb-api-2.1
javax.xml.bind.annotation.adapters                                                                     | 2.2.1            | 0   | org.apache.felix.framework
javax.xml.bind.annotation                                                                              | 2.1.0            | 51  | org.apache.servicemix.specs.jaxb-api-2.1
javax.xml.bind.annotation                                                                              | 2.2.1            | 0   | org.apache.felix.framework
javax.xml.bind.attachment                                                                              | 2.1.0            | 51  | org.apache.servicemix.specs.jaxb-api-2.1
javax.xml.bind.attachment                                                                              | 2.2.1            | 0   | org.apache.felix.framework
javax.xml.bind.helpers                                                                                 | 2.1.0            | 51  | org.apache.servicemix.specs.jaxb-api-2.1
javax.xml.bind.helpers                                                                                 | 2.2.1            | 0   | org.apache.felix.framework
javax.xml.bind.util                                                                                    | 2.1.0            | 51  | org.apache.servicemix.specs.jaxb-api-2.1
javax.xml.bind.util                                                                                    | 2.2.1            | 0   | org.apache.felix.framework
javax.xml.bind                                                                                         | 2.1.0            | 51  | org.apache.servicemix.specs.jaxb-api-2.1
javax.xml.bind                                                                                         | 2.2.1            | 0   | org.apache.felix.framework
javax.xml.crypto.dom                                                                                   | 0.0.0            | 0   | org.apache.felix.framework
javax.xml.crypto.dsig.dom                                                                              | 0.0.0            | 0   | org.apache.felix.framework
javax.xml.crypto.dsig.keyinfo                                                                          | 0.0.0            | 0   | org.apache.felix.framework
javax.xml.crypto.dsig.spec                                                                             | 0.0.0            | 0   | org.apache.felix.framework
javax.xml.crypto.dsig                                                                                  | 0.0.0            | 0   | org.apache.felix.framework
javax.xml.crypto                                                                                       | 0.0.0            | 0   | org.apache.felix.framework
javax.xml.datatype                                                                                     | 0.0.0            | 0   | org.apache.felix.framework
javax.xml.namespace                                                                                    | 0.0.0            | 0   | org.apache.felix.framework
javax.xml.parsers                                                                                      | 0.0.0            | 0   | org.apache.felix.framework
javax.xml.soap                                                                                         | 1.3.0            | 0   | org.apache.felix.framework
javax.xml.stream.events                                                                                | 1.0.1            | 54  | com.springsource.javax.xml.stream
javax.xml.stream.events                                                                                | 1.2.0            | 0   | org.apache.felix.framework
javax.xml.stream.util                                                                                  | 1.0.1            | 54  | com.springsource.javax.xml.stream
javax.xml.stream.util                                                                                  | 1.2.0            | 0   | org.apache.felix.framework
javax.xml.stream                                                                                       | 1.0.1            | 54  | com.springsource.javax.xml.stream
javax.xml.stream                                                                                       | 1.2.0            | 0   | org.apache.felix.framework
javax.xml.transform.dom                                                                                | 0.0.0            | 0   | org.apache.felix.framework
javax.xml.transform.sax                                                                                | 0.0.0            | 0   | org.apache.felix.framework
javax.xml.transform.stax                                                                               | 0.0.0            | 0   | org.apache.felix.framework
javax.xml.transform.stream                                                                             | 0.0.0            | 0   | org.apache.felix.framework
javax.xml.transform                                                                                    | 0.0.0            | 0   | org.apache.felix.framework
javax.xml.validation                                                                                   | 0.0.0            | 0   | org.apache.felix.framework
javax.xml.ws.handler.soap                                                                              | 2.2.0            | 0   | org.apache.felix.framework
javax.xml.ws.handler                                                                                   | 2.2.0            | 0   | org.apache.felix.framework
javax.xml.ws.http                                                                                      | 2.2.0            | 0   | org.apache.felix.framework
javax.xml.ws.soap                                                                                      | 2.2.0            | 0   | org.apache.felix.framework
javax.xml.ws.spi.http                                                                                  | 2.2.0            | 0   | org.apache.felix.framework
javax.xml.ws.spi                                                                                       | 2.2.0            | 0   | org.apache.felix.framework
javax.xml.ws.wsaddressing                                                                              | 2.2.0            | 0   | org.apache.felix.framework
javax.xml.ws                                                                                           | 2.2.0            | 0   | org.apache.felix.framework
javax.xml.xpath                                                                                        | 0.0.0            | 0   | org.apache.felix.framework
javax.xml                                                                                              | 0.0.0            | 0   | org.apache.felix.framework
javax.xml                                                                                              | 1.0.1            | 54  | com.springsource.javax.xml.stream
jersey.repackaged.com.google.common.base                                                               | 2.22.2           | 155 | org.glassfish.jersey.bundles.repackaged.jersey-guava
jersey.repackaged.com.google.common.cache                                                              | 2.22.2           | 155 | org.glassfish.jersey.bundles.repackaged.jersey-guava
jersey.repackaged.com.google.common.collect                                                            | 2.22.2           | 155 | org.glassfish.jersey.bundles.repackaged.jersey-guava
jersey.repackaged.com.google.common.hash                                                               | 2.22.2           | 155 | org.glassfish.jersey.bundles.repackaged.jersey-guava
jersey.repackaged.com.google.common.io                                                                 | 2.22.2           | 155 | org.glassfish.jersey.bundles.repackaged.jersey-guava
jersey.repackaged.com.google.common.math                                                               | 2.22.2           | 155 | org.glassfish.jersey.bundles.repackaged.jersey-guava
jersey.repackaged.com.google.common.net                                                                | 2.22.2           | 155 | org.glassfish.jersey.bundles.repackaged.jersey-guava
jersey.repackaged.com.google.common.primitives                                                         | 2.22.2           | 155 | org.glassfish.jersey.bundles.repackaged.jersey-guava
jersey.repackaged.com.google.common.util.concurrent                                                    | 2.22.2           | 155 | org.glassfish.jersey.bundles.repackaged.jersey-guava
jline.console.completer                                                                                | 2.12.0           | 21  | jline
jline.console.history                                                                                  | 2.12.0           | 21  | jline
jline.console                                                                                          | 2.12.0           | 21  | jline
jline                                                                                                  | 2.12.0           | 21  | jline
netscape.javascript                                                                                    | 0.0.0            | 0   | org.apache.felix.framework
org.aopalliance.aop                                                                                    | 1.0.0            | 149 | org.glassfish.hk2.external.aopalliance-repackaged
org.aopalliance.intercept                                                                              | 1.0.0            | 149 | org.glassfish.hk2.external.aopalliance-repackaged
org.apache.aries.blueprint.container                                                                   | 1.0.0            | 14  | org.apache.aries.blueprint.core.compatibility
org.apache.aries.blueprint.di                                                                          | 1.0.0            | 14  | org.apache.aries.blueprint.core.compatibility
org.apache.aries.blueprint.ext.evaluator                                                               | 1.0.0            | 15  | org.apache.aries.blueprint.core
org.apache.aries.blueprint.ext                                                                         | 1.1.0            | 15  | org.apache.aries.blueprint.core
org.apache.aries.blueprint.mutable                                                                     | 1.2.0            | 15  | org.apache.aries.blueprint.core
org.apache.aries.blueprint.reflect                                                                     | 1.0.0            | 14  | org.apache.aries.blueprint.core.compatibility
org.apache.aries.blueprint.services                                                                    | 1.2.0            | 15  | org.apache.aries.blueprint.core
org.apache.aries.blueprint.utils                                                                       | 1.1.0            | 15  | org.apache.aries.blueprint.core
org.apache.aries.blueprint                                                                             | 1.3.0            | 15  | org.apache.aries.blueprint.core
org.apache.aries.proxy.nls                                                                             | 1.0.1            | 10  | org.apache.aries.proxy.api
org.apache.aries.proxy.weaving                                                                         | 1.0.0            | 11  | org.apache.aries.proxy.impl
org.apache.aries.proxy.weavinghook                                                                     | 1.0.0            | 10  | org.apache.aries.proxy.api
org.apache.aries.proxy                                                                                 | 1.0.0            | 10  | org.apache.aries.proxy.api
org.apache.aries.quiesce.manager                                                                       | 1.0.0            | 35  | org.apache.aries.quiesce.api
org.apache.aries.quiesce.participant                                                                   | 1.0.0            | 35  | org.apache.aries.quiesce.api
org.apache.aries.util.filesystem.impl                                                                  | 0.0.0            | 9   | org.apache.aries.util
org.apache.aries.util.filesystem                                                                       | 1.1.0            | 9   | org.apache.aries.util
org.apache.aries.util.internal                                                                         | 0.0.0            | 9   | org.apache.aries.util
org.apache.aries.util.io                                                                               | 1.0.0            | 9   | org.apache.aries.util
org.apache.aries.util.log                                                                              | 1.0.0            | 9   | org.apache.aries.util
org.apache.aries.util.manifest                                                                         | 1.0.0            | 9   | org.apache.aries.util
org.apache.aries.util.messages                                                                         | 0.0.0            | 9   | org.apache.aries.util
org.apache.aries.util.nls                                                                              | 1.0.0            | 9   | org.apache.aries.util
org.apache.aries.util.service.registry                                                                 | 1.0.0            | 9   | org.apache.aries.util
org.apache.aries.util.tracker.hook                                                                     | 0.0.0            | 9   | org.apache.aries.util
org.apache.aries.util.tracker                                                                          | 1.0.0            | 9   | org.apache.aries.util
org.apache.aries.util                                                                                  | 1.0.0            | 9   | org.apache.aries.util
org.apache.avalon.framework.logger                                                                     | 4.3.0            | 3   | org.ops4j.pax.logging.pax-logging-api
org.apache.commons.cli                                                                                 | 1.2.0            | 47  | org.cytoscape.third-party
org.apache.commons.codec.binary                                                                        | 1.5.0            | 47  | org.cytoscape.third-party
org.apache.commons.codec.digest                                                                        | 1.5.0            | 47  | org.cytoscape.third-party
org.apache.commons.codec.language                                                                      | 1.5.0            | 47  | org.cytoscape.third-party
org.apache.commons.codec.net                                                                           | 1.5.0            | 47  | org.cytoscape.third-party
org.apache.commons.codec                                                                               | 1.5.0            | 47  | org.cytoscape.third-party
org.apache.commons.collections.bag                                                                     | 3.2.1            | 47  | org.cytoscape.third-party
org.apache.commons.collections.bidimap                                                                 | 3.2.1            | 47  | org.cytoscape.third-party
org.apache.commons.collections.buffer                                                                  | 3.2.1            | 47  | org.cytoscape.third-party
org.apache.commons.collections.collection                                                              | 3.2.1            | 47  | org.cytoscape.third-party
org.apache.commons.collections.comparators                                                             | 3.2.1            | 47  | org.cytoscape.third-party
org.apache.commons.collections.functors                                                                | 3.2.1            | 47  | org.cytoscape.third-party
org.apache.commons.collections.iterators                                                               | 3.2.1            | 47  | org.cytoscape.third-party
org.apache.commons.collections.keyvalue                                                                | 3.2.1            | 47  | org.cytoscape.third-party
